"id","journal_title","publishers_name","issn_number","link","aim_identifier","medline","google_scholar_index","impact_factor","sjr","h_index","eigen_factor","eigen_metrix","snip","snip_metrix","open_access_journal","listed_in_doaj","present_issn","publisher_in_cope","online_publisher_africa","hosted_on_inasps","country_id","language_id","platform_id","thematic_area_id"
"1010","South Africa Business Guidebook","Novus Print (Pty) Ltd t/a 3S Media",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","3"
"1011","South Africa Rural Development Quarterly","Development Bank of Southern Africa",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,True,False,True,False,True,False,"10","1","2","3"
"1012","South African Computer Journal","South African Computer Society (SAICSIT)",NULL,"nan",False,NULL,False,NULL,True,9,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","1"
"1013","South African Dental Journal","South African Dental Association (SADA)",NULL,"nan",False,True,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1014","South African Food Review","New Media",NULL,"nan",False,NULL,True,1,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","1"
"1015","South African General Practitioner","Medpharm Publications",NULL,"nan",False,False,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1016","South African Geographical Journal = Suid-Afrikaanse Geografiese Tydskrif","Taylor & Francis",NULL,"nan",False,NULL,True,20,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","1"
"1017","South African Health Review","Health Systems Trust (HST)",NULL,"nan",True,True,True,NULL,False,NULL,False,"nan",False,NULL,True,False,True,False,True,False,"10","1","2","2"
"1018","South African Historical Journal","UNISA Press",NULL,"nan",False,NULL,True,8,True,19,True,"0.1",False,NULL,False,False,True,True,False,False,"10","1","2","5"
"1019","South African Intellectual Property Law Journal","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1020","South African Journal of Agricultural Science"," Department of Agriculture (South Africa)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","4"
"1021","South African Journal of Art History","South African Journal of Art History",NULL,"nan",False,NULL,True,3,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1022","South African Journal of Business Management","AOSIS",NULL,"nan",False,NULL,True,20,True,20,True,"<0.1",True,"0.66",False,False,True,True,True,False,"10","1","2","3"
"1023","South African Journal of Chemical Engineering","South African Institution of Chemical Engineers (SAIChE)",NULL,"nan",False,NULL,True,35,True,29,False,"nan",True,"1.55",True,True,True,True,True,False,"10","1","2","1"
"1024","South African Journal of Childhood Education","nan",NULL,"nan",False,NULL,True,20,True,6,False,"nan",True,"0.8",False,False,True,True,True,False,"10","1","2","5"
"1025","South African Journal of Communication Disorders","AOSIS",NULL,"nan",False,NULL,True,14,True,14,False,"nan",True,"0.86",False,False,True,True,True,False,"10","1","2","5"
"1026","South African Journal of Criminal Justice","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,True,3,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1027","South African Journal of Diabetes","Clinics Cardive Publishing",NULL,"nan",True,False,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","2"
"1028","South African Journal of Diabetes and Vascular Disease","Clinics Cardive Publishing",NULL,"nan",True,True,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1029","South African Journal of Economic and Management Sciences","AOSIS",NULL,"nan",False,NULL,True,28,True,24,True,"<0.1",True,"0.64",False,False,True,False,True,False,"10","1","2","3"
"1030","South African Journal of Economic History","Taylor & Francis",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,True,False,False,"10","1","2","3"
"1031","South African Journal of Environmental Law and Policy","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1032","South African Journal of Environmental Law and Policy - latest Issue","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1033","South African Journal of Ethnology","Anthropology Southern Africa",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1034","South African Journal of Geology","Geological Society of South Africa",NULL,"nan",False,NULL,True,16,True,53,True,"<0.1",True,"0.65",False,False,True,False,True,False,"10","1","2","1"
"1035","South African Journal of Industrial Engineering","South African Institute of Industrial Engineers (SAIIE)",NULL,"nan",False,NULL,True,21,True,20,True,"<0.1",True,"0.41",False,False,True,False,True,False,"10","1","2","1"
"1036","South African Journal of Information Management","AOSIS",NULL,"nan",False,NULL,True,23,False,NULL,False,"nan",False,NULL,False,False,True,True,True,False,"10","1","2","5"
"1037","South African Journal of Labour Relations","UNISA Press",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1038","South African Journal of Libraries and Information Science","Library and Information Association of South Africa (LIASA)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,True,True,True,False,True,False,"10","1","2","5"
"1039","South African Journal of Philosophy = Suid-Afrikaanse Tydskrif vir Wysbegeerte","Taylor & Francis",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1040","South African Journal of Physiotherapy","AOSIS",NULL,"nan",False,True,True,16,False,NULL,False,"nan",True,"0.92",False,False,True,True,True,False,"10","1","2","2"
"1041","South African Journal of Psychology","SAGE Publishing",NULL,"nan",False,True,True,25,True,39,True,"<0.1",True,"1.01",False,False,True,True,False,False,"10","1","2","2"
"1042","South African Journal of Wildlife Research - 04-month delayed open access","Southern African Wildlife Management Association (SAWMA)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","1"
"1043","South African Journal on Human Rights","Taylor & Francis",NULL,"nan",False,NULL,True,10,True,14,False,"nan",False,NULL,False,False,True,True,False,False,"10","1","2","5"
"1044","South African Law Journal","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,True,5,True,3,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1045","South African Museums Association Bulletin","South African Museums Association (SAMA)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1046","South African Ophthalmology Journal","New Media",NULL,"nan",False,False,True,3,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1047","South African Orthopaedic Journal","nan",NULL,"nan",False,True,True,3,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1048","South African Pharmaceutical and Cosmetic Review","New Media",NULL,"nan",False,False,True,1,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1049","South African Psychiatry Review","In House Publications",NULL,"nan",True,True,False,NULL,True,11,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1050","South African Radiographer","Society of Radiographers of South Africa (SORSA)",NULL,"nan",False,True,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1051","South African Statistical Journal","South African Statistical Association (SASA)",NULL,"nan",False,NULL,False,NULL,True,11,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1052","South African Yearbook of International Law","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1053","South African Yearbook of International Law","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1054","Southern African Field Archaeology","Albany Museum",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","1"
"1055","Southern African Forestry Journal","South African Institute of Forestry (SAIF)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,True,False,False,"10","1","2","1"
"1056","Southern African Humanities","Council of the Natal Museum",NULL,"nan",False,NULL,False,NULL,True,22,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1057","Southern African Journal for Folklore Studies","UNISA Press",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1058","Southern African Journal of Accountability and Auditing Research","Southern African Institute of Government Auditors (SAIGA)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","3"
"1059","Southern African Journal of Demography","Population Association of Southern Africa",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1060","The Southern African Journal of Entrepreneurship and Small Business Management","AOSIS",NULL,"nan",False,NULL,False,NULL,True,4,False,"nan",False,NULL,False,False,True,True,True,False,"10","1","2","3"
"1061","Southern African Journal of Epidemiology and Infection","Medpharm Publications",NULL,"nan",True,True,False,NULL,True,2,False,"nan",False,NULL,True,False,True,True,True,False,"10","1","2","2"
"1062","Southern African Journal of Gynaecological Oncology","nan",NULL,"nan",False,True,False,NULL,False,NULL,False,"nan",False,NULL,True,True,True,False,True,False,"10","1","2","2"
"1063","Southern African Journal of Infectious Diseases","nan",NULL,"nan",True,True,True,12,False,NULL,False,"nan",False,NULL,False,False,True,True,True,False,"10","1","2","2"
"1064","The Southern African Journal of Information and Communication","University of the Witwatersrand",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1065","Southern African Journal of Public Health incorporating Strengthening Health Systems","South African Medical Association NPC",NULL,"nan",False,False,False,NULL,False,NULL,False,"nan",False,NULL,True,False,False,False,True,False,"10","1","2","2"
"1066","Southern African Journal of Social Work and Social Development","UNISA Press",NULL,"nan",False,NULL,True,NULL,True,6,False,"nan",True,"0.24",False,False,True,False,True,False,"10","1","2","5"
"1067","Southern African Public Law","UNISA Press",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1068","Southern African Review of Education with Education with Production","UNISA Press",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1069","Southern Journal for Contemporary History","University of the Free State",NULL,"nan",False,NULL,True,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1070","The Specialist Forum","New Media",NULL,"nan",False,False,True,2,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","2"
"1071","Specifier","New Media",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,True,False,False,False,True,False,"10","1","2","1"
"1072","Stads- en Streeksbeplanning = Town and Regional Planning","University of the Free State",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","5","2","1"
"1073","Stellenbosch Law Review","Juta and Company (Pty) Ltd (Juta's Law Journals)",NULL,"nan",False,NULL,True,4,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1074","Stellenbosch Theological Journal","University of Stellenbosch",NULL,"nan",False,NULL,True,8,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1075","Stilet : Tydskrif van die Afrikaanse Letterkundevereniging","Afrikaanse Letterkundevereniging (ALV)",NULL,"nan",False,NULL,True,2,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","7","2","5"
"1076","Stockfarm","Plaas Media",NULL,"nan",False,NULL,True,2,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","1"
"1077","Studies in Economics and Econometrics","nan",NULL,"nan",False,NULL,False,NULL,True,9,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","3"
"1078","Suid-Afrikaanse Tydskrif vir Natuurwetenskap en Tegnologie","Suid-Afrikaanse Akademie vir Wetenskap en Kuns",NULL,"nan",False,NULL,True,4,False,NULL,False,"nan",False,NULL,False,False,True,True,True,False,"10","5","2","1"
"1079","Tanzania Zamani","Historical Association of Tanzania/History Department, University of Dar-es-Salaam",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"14","1","2","5"
"1080","Tax Breaks","Bellan Media (Pty) Ltd",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1081","Tax Professional","South African Institute of Professional Accountants (SAIPA)",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,True,False,False,False,True,False,"10","1","2","3"
"1082","TAXtalk","TaxTalk",NULL,"nan",False,NULL,True,2,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","3"
"1083","TD : The Journal for Transdisciplinary Research in Southern Africa","AOSIS",NULL,"nan",False,NULL,True,17,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","5"
"1084","TFM Magazine","The BEE Chamber",NULL,"nan",False,NULL,True,1,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","3"
"1085","Theologia Viatorum","AOSIS",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,True,False,True,False,"10","1","2","5"
"1086","Track Two : Constructive Approaches to Community and Political Conflict","University of Cape Town",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,True,False,False,False,True,False,"10","1","2","5"
"1087","Transactions of the Centre for Business Law","University of the Free State",NULL,"nan",False,NULL,False,NULL,False,NULL,False,"nan",False,NULL,False,False,False,False,True,False,"10","1","2","3"
"1088","Transactions of the Royal Society of South Africa","Taylor & Francis",NULL,"nan",False,NULL,True,14,True,27,False,"nan",True,"0.82",False,False,True,True,False,False,"10","1","2","1"
